hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.3041027247103038,0.10209834011901034,0.4450360162856248,0.2615095521453179
b_av,-,-,0.2898876404494382,0.01853932584269663
b_sesk,0.3536262572789836,0.12837480148226574,0.6588141874007412,0.36606670195870833
