hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.3514605344934742,0.16469857054070852,0.49316345556246116,0.35518955873213176
b_av,-,-,0.39894940558473874,0.05833563726845452
b_sesk,0.49791883454734653,0.23777315296566076,0.8855359001040582,0.6558272632674298
