cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.2608695652173913,0.0,1.0,0.8695652173913043
22,b_av,-,-,0.11363636363636363,0.0
22,b_se,0.21897810218978103,0.0364963503649635,0.5109489051094891,0.2773722627737226
22,b_sk,0.022727272727272728,0.0,0.06060606060606061,0.022727272727272728
22,b_sesk,0.24087591240875914,0.0364963503649635,0.5620437956204379,0.29927007299270075
79,fixed,1.0,0.0,1.0,0.6666666666666666
79,b_av,-,-,0.18099547511312217,0.0
79,b_se,0.21333333333333335,0.022222222222222223,0.6311111111111111,0.3022222222222222
79,b_sk,0.004524886877828055,0.0,0.02262443438914027,0.004524886877828055
79,b_sesk,0.21777777777777776,0.022222222222222223,0.64,0.30666666666666664
89,fixed,0.31316725978647686,0.0711743772241993,0.4412811387900356,0.3701067615658363
89,b_av,-,-,0.6831683168316832,0.36303630363036304
89,b_se,0.2222222222222222,0.12091503267973856,0.5490196078431373,0.2908496732026144
89,b_sk,0.33993399339933994,0.1485148514851485,0.7458745874587459,0.5247524752475248
89,b_sesk,0.5228758169934641,0.2679738562091503,0.8856209150326797,0.7026143790849673
190,fixed,0.9842180774748924,0.7173601147776184,0.9956958393113343,0.9383070301291249
190,b_av,-,-,0.24420677361853832,0.04634581105169341
190,b_se,0.3631578947368421,0.031578947368421054,0.45614035087719296,0.2824561403508772
190,b_sk,0.09982174688057041,0.017825311942959002,0.1836007130124777,0.08021390374331551
190,b_sesk,0.4421052631578947,0.04912280701754386,0.5508771929824562,0.34035087719298246
191,fixed,0.9947460595446584,0.6654991243432574,0.9964973730297724,0.9176882661996497
191,b_av,-,-,0.17218543046357615,0.013245033112582781
191,b_se,0.31947483588621445,0.01312910284463895,0.37636761487964987,0.18161925601750548
191,b_sk,0.05921052631578947,0.0043859649122807015,0.14912280701754385,0.03728070175438596
191,b_sesk,0.3673913043478261,0.017391304347826087,0.46956521739130436,0.21739130434782608
