cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.25,0.0,0.2916666666666667,0.25
22,b_av,-,-,0.49242424242424243,0.06060606060606061
22,b_se,0.0364963503649635,0.0,0.31386861313868614,0.10218978102189781
22,b_sk,0.15151515151515152,0.0,0.6439393939393939,0.4621212121212121
22,b_sesk,0.18248175182481752,0.0,0.8102189781021898,0.5474452554744526
79,fixed,0.24242424242424243,0.0,0.18181818181818182,0.030303030303030304
79,b_av,-,-,0.25339366515837103,0.004524886877828055
79,b_se,0.02666666666666667,0.0,0.2311111111111111,0.04888888888888889
79,b_sk,0.06787330316742081,0.004524886877828055,0.49321266968325794,0.1085972850678733
79,b_sesk,0.09333333333333334,0.0044444444444444444,0.6711111111111111,0.15555555555555556
89,fixed,0.08445945945945946,0.013513513513513514,0.30743243243243246,0.15202702702702703
89,b_av,-,-,0.36394557823129253,0.02040816326530612
89,b_se,0.05723905723905724,0.003367003367003367,0.2222222222222222,0.06734006734006734
89,b_sk,0.02040816326530612,0.0,0.7891156462585034,0.3333333333333333
89,b_sesk,0.07744107744107744,0.003367003367003367,0.8821548821548821,0.39057239057239057
190,fixed,0.16473988439306358,0.05202312138728324,0.20086705202312138,0.11127167630057803
190,b_av,-,-,0.46619217081850534,0.0711743772241993
190,b_se,0.13859649122807016,0.07894736842105263,0.2754385964912281,0.11052631578947368
190,b_sk,0.4501779359430605,0.037366548042704624,0.7793594306049823,0.5587188612099644
190,b_sesk,0.5578947368421052,0.11578947368421053,0.8824561403508772,0.6491228070175439
191,fixed,0.2773851590106007,0.12014134275618374,0.3568904593639576,0.22614840989399293
191,b_av,-,-,0.4365256124721604,0.015590200445434299
191,b_se,0.11479028697571744,0.07505518763796909,0.1368653421633554,0.08609271523178808
191,b_sk,0.5221238938053098,0.09070796460176991,0.8075221238938053,0.5862831858407079
191,b_sesk,0.5964912280701754,0.16447368421052633,0.9035087719298246,0.6644736842105263
