node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.9266895761741123,0.7743413516609393,0.37915234822451316,0.7766323024054983,0.5223367697594502
>=5<10,b_av,-,-,-,-,0.5827538247566064,0.055632823365785816
<=5<10,b_sesk,-,0.9819121447028424,0.8953488372093024,0.520671834625323,0.91343669250646,0.6705426356589147
>=10<20,fixed,0.9345531315974666,0.7895847994370162,0.6157635467980296,0.2554539057002111,0.8515130190007038,0.7234342012667135
>=10<20,b_av,-,-,-,-,0.45839874411302983,0.08163265306122448
>=10<20,b_sesk,0.9648417880462079,0.7830236062280261,0.43144148669010546,0.20291310899045706,0.9110999497739829,0.6207935710698141
>=20,fixed,0.915938864628821,0.7685589519650655,0.5556768558951966,0.2052401746724891,0.9355895196506551,0.8558951965065502
>=20,b_av,-,-,-,-,0.5491803278688525,0.1403688524590164
>=20,b_sesk,0.7887323943661971,0.5154929577464789,0.23380281690140844,0.14835680751173708,0.8366197183098592,0.6938967136150235
