hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.13232104121475055,0.0037186241090796405,0.4180353269290363,0.18810040285094515
b_av,-,-,0.497927604310583,0.13180436584691904
b_sesk,0.5905183641573326,0.2453764001041938,0.968220890856994,0.7332638707996875
