hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.754675118858954,0.47670364500792395,0.8649762282091917,0.7328050713153724
b_av,-,-,0.4380979178390546,0.14124929656724816
b_sesk,0.48383677795442503,0.2779544250132485,0.7620561738208798,0.5606783253842077
