node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.9822335025380711,0.899746192893401,0.6814720812182741,0.9213197969543148,0.7766497461928934
>=5<10,b_av,-,-,-,-,0.3278443113772455,0.05089820359281437
<=5<10,b_sesk,-,0.9302649930264993,0.7112970711297071,0.1799163179916318,0.7322175732217573,0.3305439330543933
>=10<20,fixed,0.8953752843062927,0.778620166793025,0.7338893100833965,0.6459438968915845,0.8369977255496588,0.7414708112206216
>=10<20,b_av,-,-,-,-,0.5720453318942256,0.20885051268213708
>=10<20,b_sesk,0.9130884635281945,0.7087428867046043,0.6213140196585618,0.32281427832384896,0.7832384893947232,0.6482152095188826
>=20,fixed,0.727694090382387,0.645422943221321,0.6095017381228274,0.5399768250289687,0.7624565469293163,0.6720741599073001
>=20,b_av,-,-,-,-,0.5575501583949314,0.2016895459345301
>=20,b_sesk,0.7693050193050193,0.6708494208494209,0.6293436293436293,0.3745173745173745,0.831081081081081,0.7065637065637066
