cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.5833333333333334,0.041666666666666664,1.0,1.0
22,b_av,-,-,0.8484848484848485,0.22727272727272727
22,b_se,0.5547445255474452,0.3795620437956204,0.9927007299270073,0.9343065693430657
22,b_sk,0.03787878787878788,0.0,0.29545454545454547,0.08333333333333333
22,b_sesk,0.5547445255474452,0.3795620437956204,1.0,0.9343065693430657
79,fixed,0.7878787878787878,0.0,0.7272727272727273,0.5454545454545454
79,b_av,-,-,0.22171945701357465,0.0
79,b_se,0.5644444444444444,0.3022222222222222,0.9422222222222222,0.7511111111111111
79,b_sk,0.0,0.0,0.027149321266968326,0.0
79,b_sesk,0.5644444444444444,0.3022222222222222,0.9466666666666667,0.7511111111111111
89,fixed,0.6363636363636364,0.12121212121212122,0.9191919191919192,0.8316498316498316
89,b_av,-,-,0.7712418300653595,0.13071895424836602
89,b_se,0.6019417475728155,0.3042071197411003,0.9870550161812298,0.9546925566343042
89,b_sk,0.0196078431372549,0.0,0.17320261437908496,0.042483660130718956
89,b_sesk,0.6116504854368932,0.3042071197411003,0.9967637540453075,0.9741100323624595
190,fixed,0.8493543758967002,0.727403156384505,0.8723098995695839,0.8134863701578192
190,b_av,-,-,0.45183887915936954,0.09106830122591944
190,b_se,0.3799654576856649,0.1692573402417962,0.613126079447323,0.3177892918825561
190,b_sk,0.23642732049036777,0.15411558669001751,0.28896672504378285,0.20490367775831875
190,b_sesk,0.5164075993091537,0.32124352331606215,0.7754749568221071,0.49222797927461137
191,fixed,0.8175438596491228,0.6192982456140351,0.8421052631578947,0.7456140350877193
191,b_av,-,-,0.36644591611479027,0.059602649006622516
191,b_se,0.37199124726477023,0.16849015317286653,0.6586433260393874,0.32166301969365424
191,b_sk,0.19517543859649122,0.08771929824561403,0.23026315789473684,0.125
191,b_sesk,0.48695652173913045,0.2543478260869565,0.7891304347826087,0.42391304347826086
