node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.8679906542056075,0.7242990654205608,0.39953271028037385,0.7301401869158879,0.5280373831775701
>=5<10,b_av,-,-,-,-,0.45555555555555555,0.09583333333333334
<=5<10,b_sesk,-,0.9584954604409858,0.808041504539559,0.5045395590142672,0.8300907911802854,0.5953307392996109
>=10<20,fixed,0.9561217268223637,0.8605803255484784,0.8046709129511678,0.5477707006369427,0.883934890304317,0.8223637650389243
>=10<20,b_av,-,-,-,-,0.32274856845393024,0.055179593961478396
>=10<20,b_sesk,0.9629444166249375,0.6549824737105658,0.4847270906359539,0.21532298447671508,0.8092138207310966,0.5478217325988983
>=20,fixed,0.8949671772428884,0.8085339168490153,0.7571115973741794,0.5065645514223195,0.925601750547046,0.8577680525164114
>=20,b_av,-,-,-,-,0.45323741007194246,0.05447070914696814
>=20,b_sesk,0.8860640301318268,0.5291902071563088,0.3380414312617702,0.19397363465160075,0.9293785310734464,0.6704331450094162
