node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.9786476868327402,0.9074733096085409,0.7568208778173191,0.9074733096085409,0.8291814946619217
>=5<10,b_av,-,-,-,-,0.5662299854439592,0.11353711790393013
<=5<10,b_sesk,-,0.9716216216216216,0.7878378378378378,0.4851351351351351,0.7581081081081081,0.577027027027027
>=10<20,fixed,0.9165467625899281,0.7985611510791367,0.7410071942446043,0.6474820143884892,0.8618705035971223,0.7654676258992805
>=10<20,b_av,-,-,-,-,0.6112586298459904,0.17790759426447159
>=10<20,b_sesk,0.981679389312977,0.7450381679389313,0.5241730279898219,0.23256997455470738,0.9231552162849873,0.6549618320610687
>=20,fixed,0.8433333333333334,0.6833333333333333,0.6388888888888888,0.49,0.85,0.7577777777777778
>=20,b_av,-,-,-,-,0.4616977225672878,0.09937888198757763
>=20,b_sesk,0.8304924242424242,0.4715909090909091,0.29734848484848486,0.12878787878787878,0.9100378787878788,0.6070075757575758
