hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.2502363693665301,0.08729908603844942,0.37598487236054207,0.22565395524739992
b_av,-,-,0.3093812375249501,0.039635015682919876
b_sesk,0.4488865038905286,0.18164743761738664,0.7893748323048028,0.5030855916286557
