cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.5652173913043478,0.13043478260869565,0.6956521739130435,0.6521739130434783
22,b_av,-,-,0.9242424242424242,0.38636363636363635
22,b_se,0.6058394160583942,0.18248175182481752,0.8248175182481752,0.8102189781021898
22,b_sk,0.4015151515151515,0.25757575757575757,0.5757575757575758,0.48484848484848486
22,b_sesk,0.8394160583941606,0.4306569343065693,1.0,0.9927007299270073
79,fixed,0.7575757575757576,0.21212121212121213,0.696969696969697,0.6363636363636364
79,b_av,-,-,0.3257918552036199,0.03167420814479638
79,b_se,0.3333333333333333,0.17333333333333334,0.7911111111111111,0.3688888888888889
79,b_sk,0.09049773755656108,0.027149321266968326,0.18552036199095023,0.10407239819004525
79,b_sesk,0.4177777777777778,0.2,0.8888888888888888,0.4711111111111111
89,fixed,0.13131313131313133,0.013468013468013467,0.44107744107744107,0.24242424242424243
89,b_av,-,-,0.34812286689419797,0.06825938566552901
89,b_se,0.33783783783783783,0.16554054054054054,0.9256756756756757,0.7027027027027027
89,b_sk,0.013651877133105802,0.0,0.12286689419795221,0.034129692832764506
89,b_sesk,0.35135135135135137,0.16554054054054054,0.972972972972973,0.7364864864864865
190,fixed,0.2844702467343977,0.12917271407837447,0.3555878084179971,0.20754716981132076
190,b_av,-,-,0.27927927927927926,0.009009009009009009
190,b_se,0.40425531914893614,0.20390070921985815,0.6134751773049646,0.38652482269503546
190,b_sk,0.08108108108108109,0.0018018018018018018,0.1009009009009009,0.04684684684684685
190,b_sesk,0.475177304964539,0.20567375886524822,0.6790780141843972,0.4308510638297872
191,fixed,0.2669039145907473,0.08540925266903915,0.3505338078291815,0.19572953736654805
191,b_av,-,-,0.29954954954954954,0.02027027027027027
191,b_se,0.3950892857142857,0.24776785714285715,0.6227678571428571,0.43080357142857145
191,b_sk,0.07829977628635347,0.0,0.10514541387024609,0.0447427293064877
191,b_sesk,0.458980044345898,0.24611973392461198,0.6940133037694013,0.4678492239467849
