hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.6948152747593915,0.42533374728345236,0.892269481527476,0.7510090034150885
b_av,-,-,0.5011344299489506,0.1236528644356211
b_sesk,0.5111880660628663,0.21870005327650507,0.8348428343100692,0.5639318060735216
