node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.9789227166276346,0.914519906323185,0.3758782201405152,0.9238875878220141,0.6124121779859485
>=5<10,b_av,-,-,-,-,0.5408895265423243,0.10760401721664276
<=5<10,b_sesk,-,0.9759358288770054,0.8409090909090909,0.5227272727272727,0.8516042780748663,0.6403743315508021
>=10<20,fixed,0.9498546511627907,0.872093023255814,0.7703488372093024,0.4491279069767442,0.9069767441860465,0.8146802325581395
>=10<20,b_av,-,-,-,-,0.6908899420747762,0.2964718272775145
>=10<20,b_sesk,0.987891019172553,0.8915237134207871,0.7305751765893037,0.31533804238143287,0.9475277497477296,0.8229061553985872
>=20,fixed,0.888135593220339,0.8610169491525423,0.7932203389830509,0.5209039548022599,0.8949152542372881,0.8723163841807909
>=20,b_av,-,-,-,-,0.7688338493292054,0.3560371517027864
>=20,b_sesk,0.9754253308128544,0.8988657844990549,0.7466918714555766,0.31190926275992437,0.9886578449905482,0.944234404536862
