cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.0,0.0,0.1,0.0
22,b_av,-,-,0.2803030303030303,0.045454545454545456
22,b_se,0.39416058394160586,0.16058394160583941,0.5401459854014599,0.5109489051094891
22,b_sk,0.007575757575757576,0.0,0.07575757575757576,0.030303030303030304
22,b_sesk,0.40145985401459855,0.16058394160583941,0.5693430656934306,0.5182481751824818
79,fixed,0.9230769230769231,0.0,0.9230769230769231,0.0
79,b_av,-,-,0.6877828054298643,0.3257918552036199
79,b_se,0.6,0.04,0.7777777777777778,0.6
79,b_sk,0.4434389140271493,0.29411764705882354,0.502262443438914,0.4479638009049774
79,b_sesk,0.8177777777777778,0.3288888888888889,0.92,0.8177777777777778
89,fixed,0.1056338028169014,0.017605633802816902,0.6408450704225352,0.23591549295774647
89,b_av,-,-,0.40955631399317405,0.08873720136518772
89,b_se,0.5641891891891891,0.26013513513513514,0.668918918918919,0.5945945945945946
89,b_sk,0.07167235494880546,0.023890784982935155,0.1945392491467577,0.09215017064846416
89,b_sesk,0.6114864864864865,0.28378378378378377,0.7871621621621622,0.652027027027027
190,fixed,0.9712643678160919,0.7902298850574713,0.9956896551724138,0.9482758620689655
190,b_av,-,-,0.3062730627306273,0.04797047970479705
190,b_se,0.3956442831215971,0.11796733212341198,0.43920145190562615,0.3411978221415608
190,b_sk,0.14022140221402213,0.0018450184501845018,0.26014760147601473,0.08302583025830258
190,b_sesk,0.5045372050816697,0.11978221415607986,0.617059891107078,0.38294010889292196
191,fixed,0.9964973730297724,0.8809106830122592,0.9982486865148862,0.957968476357268
191,b_av,-,-,0.44567627494456763,0.0598669623059867
191,b_se,0.5516483516483517,0.2175824175824176,0.621978021978022,0.48131868131868133
191,b_sk,0.14757709251101322,0.0,0.2555066079295154,0.028634361233480177
191,b_sesk,0.6593886462882096,0.21615720524017468,0.777292576419214,0.49563318777292575
