hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.4325930559899906,0.06818892711917422,0.6590553644041288,0.46262120738192053
b_av,-,-,0.496501539322698,0.05709487825356843
b_sesk,0.7387981022667369,0.5060622034791776,0.9143384290985767,0.7846599894570374
