cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.8260869565217391,0.17391304347826086,1.0,0.9565217391304348
22,b_av,-,-,0.9242424242424242,0.08333333333333333
22,b_se,0.8613138686131386,0.7299270072992701,1.0,0.9197080291970803
22,b_sk,0.0,0.0,0.06060606060606061,0.0
22,b_sesk,0.8613138686131386,0.7299270072992701,1.0,0.9197080291970803
79,fixed,0.7272727272727273,0.0,0.696969696969697,0.5454545454545454
79,b_av,-,-,0.5429864253393665,0.004524886877828055
79,b_se,0.8933333333333333,0.7466666666666667,0.9155555555555556,0.8933333333333333
79,b_sk,0.0,0.0,0.02262443438914027,0.0
79,b_sesk,0.8933333333333333,0.7466666666666667,0.9244444444444444,0.8933333333333333
89,fixed,0.33783783783783783,0.02027027027027027,0.625,0.46621621621621623
89,b_av,-,-,0.9248366013071896,0.13725490196078433
89,b_se,0.86084142394822,0.7637540453074434,0.9741100323624595,0.8964401294498382
89,b_sk,0.0032679738562091504,0.0,0.13071895424836602,0.0196078431372549
89,b_sesk,0.8640776699029126,0.7637540453074434,0.9838187702265372,0.9061488673139159
190,fixed,0.5157593123209169,0.03008595988538682,0.666189111747851,0.504297994269341
190,b_av,-,-,0.5640569395017794,0.06227758007117438
190,b_se,0.5569176882661997,0.3257443082311734,0.7180385288966725,0.5884413309982487
190,b_sk,0.16725978647686832,0.07295373665480427,0.21352313167259787,0.10854092526690391
190,b_sesk,0.658493870402802,0.3975481611208406,0.830122591943958,0.670753064798599
191,fixed,0.4711033274956217,0.0,0.6952714535901926,0.45183887915936954
191,b_av,-,-,0.52,0.044444444444444446
191,b_se,0.5594713656387665,0.28634361233480177,0.775330396475771,0.6409691629955947
191,b_sk,0.152317880794702,0.039735099337748346,0.1986754966887417,0.0706401766004415
191,b_sesk,0.6717724288840262,0.3238512035010941,0.9037199124726477,0.687089715536105
