cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.9130434782608695,0.13043478260869565,1.0,0.9565217391304348
22,b_av,-,-,0.49242424242424243,0.07575757575757576
22,b_se,0.1897810218978102,0.021897810218978103,0.5985401459854015,0.34306569343065696
22,b_sk,0.16666666666666666,0.045454545454545456,0.48484848484848486,0.3787878787878788
22,b_sesk,0.3284671532846715,0.06569343065693431,0.9562043795620438,0.6642335766423357
79,fixed,0.5454545454545454,0.030303030303030304,0.696969696969697,0.12121212121212122
79,b_av,-,-,0.3031674208144796,0.00904977375565611
79,b_se,0.18222222222222223,0.05333333333333334,0.49333333333333335,0.1688888888888889
79,b_sk,0.14479638009049775,0.08597285067873303,0.2895927601809955,0.1493212669683258
79,b_sesk,0.3244444444444444,0.13777777777777778,0.7466666666666667,0.31555555555555553
89,fixed,0.15932203389830507,0.013559322033898305,0.4847457627118644,0.3016949152542373
89,b_av,-,-,0.4934640522875817,0.0718954248366013
89,b_se,0.23948220064724918,0.09385113268608414,0.8090614886731392,0.4563106796116505
89,b_sk,0.02287581699346405,0.006535947712418301,0.21895424836601307,0.06535947712418301
89,b_sesk,0.2621359223300971,0.10032362459546926,0.889967637540453,0.49838187702265374
190,fixed,0.43884892086330934,0.20575539568345325,0.5223021582733813,0.3410071942446043
190,b_av,-,-,0.3274647887323944,0.014084507042253521
190,b_se,0.38648180242634317,0.23050259965337955,0.511265164644714,0.35701906412478335
190,b_sk,0.10035211267605634,0.0017605633802816902,0.13204225352112675,0.06514084507042253
190,b_sesk,0.4714038128249567,0.2322357019064125,0.610051993067591,0.4194107452339688
191,fixed,0.36379613356766255,0.13532513181019332,0.46572934973637964,0.2741652021089631
191,b_av,-,-,0.3694690265486726,0.01327433628318584
191,b_se,0.39035087719298245,0.2719298245614035,0.5,0.375
191,b_sk,0.1054945054945055,0.002197802197802198,0.13186813186813187,0.05934065934065934
191,b_sesk,0.47058823529411764,0.27233115468409586,0.6078431372549019,0.42701525054466233
