hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.2866500311915159,0.13256394260761073,0.4104803493449782,0.2754210854647536
b_av,-,-,0.375979843225084,0.04535274356103024
b_sesk,0.43905013192612136,0.20052770448548812,0.8261213720316622,0.5068601583113457
