node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.8881118881118881,0.5512820512820513,0.09090909090909091,0.5932400932400932,0.23892773892773891
>=5<10,b_av,-,-,-,-,0.3276595744680851,0.03829787234042553
<=5<10,b_sesk,-,0.9283819628647215,0.7519893899204244,0.2984084880636605,0.7400530503978779,0.46153846153846156
>=10<20,fixed,0.9130434782608695,0.7191732002851033,0.5523877405559515,0.18745545260156807,0.7783321454027085,0.6407697790449037
>=10<20,b_av,-,-,-,-,0.39801773604590507,0.06572769953051644
>=10<20,b_sesk,0.8938407611417125,0.5528292438657987,0.4261392088132198,0.21081622433650477,0.6785177766649975,0.4747120681021532
>=20,fixed,0.7609649122807017,0.5767543859649122,0.4243421052631579,0.15899122807017543,0.8179824561403509,0.6633771929824561
>=20,b_av,-,-,-,-,0.6082051282051282,0.11282051282051282
>=20,b_sesk,0.7136150234741784,0.4629107981220657,0.3502347417840376,0.18309859154929578,0.7568075117370892,0.5943661971830986
