hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.7666321957945536,0.6780420544639779,0.8776284039986212,0.806963116166839
b_av,-,-,0.4019411932629175,0.11218955181273195
b_sesk,0.6081588835212024,0.3776167471819646,0.798443370907139,0.604669887278583
