cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,1.0,0.8888888888888888,1.0,1.0
22,b_av,-,-,0.8484848484848485,0.13636363636363635
22,b_se,0.8175182481751825,0.5620437956204379,1.0,0.9927007299270073
22,b_sk,0.015151515151515152,0.0,0.15151515151515152,0.08333333333333333
22,b_sesk,0.8175182481751825,0.5620437956204379,1.0,1.0
79,fixed,1.0,1.0,1.0,1.0
79,b_av,-,-,0.46153846153846156,0.03619909502262444
79,b_se,0.8088888888888889,0.7155555555555555,0.9866666666666667,0.8622222222222222
79,b_sk,0.004524886877828055,0.0,0.03167420814479638,0.0
79,b_sesk,0.8088888888888889,0.7155555555555555,0.9911111111111112,0.8622222222222222
89,fixed,0.16428571428571428,0.13214285714285715,0.175,0.16785714285714284
89,b_av,-,-,0.7972972972972973,0.36824324324324326
89,b_se,0.7658862876254181,0.44481605351170567,0.9966555183946488,0.939799331103679
89,b_sk,0.22972972972972974,0.14189189189189189,0.38513513513513514,0.28040540540540543
89,b_sesk,0.8093645484949833,0.5852842809364549,1.0,0.9565217391304348
190,fixed,0.9799139167862266,0.8579626972740315,0.9956958393113343,0.9784791965566715
190,b_av,-,-,0.4562043795620438,0.11678832116788321
190,b_se,0.5583482944344704,0.12387791741472172,0.8563734290843806,0.5870736086175943
190,b_sk,0.12408759124087591,0.0036496350364963502,0.26277372262773724,0.08576642335766424
190,b_sesk,0.6157989228007181,0.12746858168761221,0.9192100538599641,0.6229802513464991
191,fixed,0.9964850615114236,0.8523725834797891,0.9982425307557118,0.9666080843585237
191,b_av,-,-,0.40707964601769914,0.033185840707964605
191,b_se,0.6666666666666666,0.09429824561403509,0.8552631578947368,0.6293859649122807
191,b_sk,0.054945054945054944,0.002197802197802198,0.12087912087912088,0.017582417582417582
191,b_sesk,0.6993464052287581,0.09586056644880174,0.8932461873638344,0.6296296296296297
