cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.6666666666666666,0.125,0.9583333333333334,0.9166666666666666
22,b_av,-,-,0.9621212121212122,0.36363636363636365
22,b_se,0.29927007299270075,0.10948905109489052,0.8613138686131386,0.7007299270072993
22,b_sk,0.1893939393939394,0.0,0.75,0.30303030303030304
22,b_sesk,0.45985401459854014,0.10948905109489052,1.0,0.8613138686131386
79,fixed,0.36363636363636365,0.0,0.36363636363636365,0.18181818181818182
79,b_av,-,-,0.497737556561086,0.07239819004524888
79,b_se,0.12444444444444444,0.07111111111111111,0.36444444444444446,0.14222222222222222
79,b_sk,0.4298642533936652,0.23076923076923078,0.5882352941176471,0.497737556561086
79,b_sesk,0.52,0.29777777777777775,0.8355555555555556,0.6133333333333333
89,fixed,0.1174496644295302,0.0,0.5469798657718121,0.24496644295302014
89,b_av,-,-,0.7532894736842105,0.23684210526315788
89,b_se,0.24429967426710097,0.13029315960912052,0.8403908794788274,0.46905537459283386
89,b_sk,0.13157894736842105,0.02631578947368421,0.48355263157894735,0.33881578947368424
89,b_sesk,0.3550488599348534,0.1563517915309446,0.9576547231270358,0.7166123778501629
190,fixed,0.3968253968253968,0.16594516594516595,0.5598845598845599,0.3463203463203463
190,b_av,-,-,0.3498233215547703,0.038869257950530034
190,b_se,0.3373913043478261,0.1426086956521739,0.47130434782608693,0.27652173913043476
190,b_sk,0.2597173144876325,0.06537102473498234,0.3003533568904594,0.1978798586572438
190,b_sesk,0.5460869565217391,0.20695652173913043,0.7043478260869566,0.46608695652173915
191,fixed,0.3309734513274336,0.07079646017699115,0.4778761061946903,0.26371681415929205
191,b_av,-,-,0.3584070796460177,0.024336283185840708
191,b_se,0.3223684210526316,0.17105263157894737,0.4780701754385965,0.27850877192982454
191,b_sk,0.22417582417582418,0.06373626373626373,0.2813186813186813,0.16043956043956045
191,b_sesk,0.5054466230936819,0.23311546840958605,0.7145969498910676,0.42919389978213507
