hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.5323741007194245,0.0807006568658117,0.8345323741007195,0.5955583359399437
b_av,-,-,0.34424853064651556,0.056255247691015954
b_sesk,0.44380100026322716,0.1629376151618847,0.8102132140036852,0.48960252698078444
