cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.20833333333333334,0.0,0.875,0.5833333333333334
22,b_av,-,-,0.8863636363636364,0.25
22,b_se,0.2846715328467153,0.10948905109489052,0.8248175182481752,0.635036496350365
22,b_sk,0.14393939393939395,0.0,0.5227272727272727,0.20454545454545456
22,b_sesk,0.4233576642335766,0.10948905109489052,1.0,0.8102189781021898
79,fixed,0.6363636363636364,0.0,0.696969696969697,0.12121212121212122
79,b_av,-,-,0.2081447963800905,0.02262443438914027
79,b_se,0.20444444444444446,0.03111111111111111,0.6755555555555556,0.21333333333333335
79,b_sk,0.16289592760180996,0.004524886877828055,0.19004524886877827,0.1493212669683258
79,b_sesk,0.36444444444444446,0.035555555555555556,0.8311111111111111,0.36
89,fixed,0.04040404040404041,0.0,0.6868686868686869,0.1414141414141414
89,b_av,-,-,0.6677631578947368,0.125
89,b_se,0.3289902280130293,0.1465798045602606,0.8371335504885994,0.495114006514658
89,b_sk,0.01644736842105263,0.0,0.2598684210526316,0.10526315789473684
89,b_sesk,0.34201954397394135,0.1465798045602606,0.9120521172638436,0.5830618892508144
190,fixed,0.7230989956958394,0.08321377331420372,0.9153515064562411,0.7087517934002869
190,b_av,-,-,0.5035335689045937,0.13250883392226148
190,b_se,0.4504347826086956,0.22434782608695653,0.6086956521739131,0.43130434782608695
190,b_sk,0.2226148409893993,0.06890459363957598,0.3127208480565371,0.18904593639575973
190,b_sesk,0.6,0.2921739130434783,0.7356521739130435,0.5791304347826087
191,fixed,0.6777583187390543,0.07355516637478109,0.8774080560420315,0.6882661996497373
191,b_av,-,-,0.41555555555555557,0.057777777777777775
191,b_se,0.3898678414096916,0.21145374449339208,0.5616740088105727,0.34801762114537443
191,b_sk,0.17880794701986755,0.033112582781456956,0.23399558498896247,0.13024282560706402
191,b_sesk,0.5251641137855579,0.24288840262582057,0.6980306345733042,0.4617067833698031
