node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.9322617680826636,0.722158438576349,0.17795637198622274,0.7588978185993112,0.3811710677382319
>=5<10,b_av,-,-,-,-,0.45,0.06857142857142857
<=5<10,b_sesk,-,0.9708609271523179,0.8622516556291391,0.4291390728476821,0.8834437086092716,0.6052980132450331
>=10<20,fixed,0.9461756373937678,0.7719546742209632,0.5113314447592068,0.05524079320113314,0.8349858356940509,0.6628895184135978
>=10<20,b_av,-,-,-,-,0.2931578947368421,0.04842105263157895
>=10<20,b_sesk,0.941473259334006,0.6165489404641776,0.4122098890010091,0.10898082744702321,0.830978809283552,0.4899091826437941
>=20,fixed,0.838074398249453,0.5919037199124726,0.38402625820568925,0.02735229759299781,0.9059080962800875,0.6958424507658644
>=20,b_av,-,-,-,-,0.36793422404933196,0.06269270298047276
>=20,b_sesk,0.5781544256120528,0.3022598870056497,0.20527306967984935,0.0743879472693032,0.71939736346516,0.4067796610169492
