hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.39134554643082753,0.16708780795957043,0.551168667087808,0.3802905874921036
b_av,-,-,0.3781346858269935,0.03240349394195548
b_sesk,0.5363395225464191,0.2312997347480106,0.8442970822281167,0.593368700265252
