cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.8260869565217391,0.4782608695652174,0.8260869565217391,0.8260869565217391
22,b_av,-,-,0.7424242424242424,0.32575757575757575
22,b_se,0.23357664233576642,0.17518248175182483,0.7299270072992701,0.49635036496350365
22,b_sk,0.13636363636363635,0.03787878787878788,0.6439393939393939,0.3484848484848485
22,b_sesk,0.34306569343065696,0.2116788321167883,0.9051094890510949,0.6715328467153284
79,fixed,0.7575757575757576,0.0,0.7272727272727273,0.5454545454545454
79,b_av,-,-,0.6244343891402715,0.12669683257918551
79,b_se,0.6044444444444445,0.3511111111111111,0.9066666666666666,0.7288888888888889
79,b_sk,0.07692307692307693,0.013574660633484163,0.167420814479638,0.06787330316742081
79,b_sesk,0.64,0.36444444444444446,0.9422222222222222,0.7422222222222222
89,fixed,0.24496644295302014,0.1040268456375839,0.785234899328859,0.4899328859060403
89,b_av,-,-,0.5,0.11513157894736842
89,b_se,0.19218241042345277,0.13029315960912052,0.43322475570032576,0.24429967426710097
89,b_sk,0.125,0.039473684210526314,0.5263157894736842,0.39473684210526316
89,b_sesk,0.31596091205211724,0.16938110749185667,0.7850162866449512,0.6123778501628665
190,fixed,0.8333333333333334,0.041666666666666664,0.9583333333333334,0.7586206896551724
190,b_av,-,-,0.6993006993006993,0.23426573426573427
190,b_se,0.47676419965576594,0.2943201376936317,0.6626506024096386,0.49569707401032703
190,b_sk,0.29895104895104896,0.11888111888111888,0.5192307692307693,0.2534965034965035
190,b_sesk,0.6557659208261618,0.4113597246127367,0.8760757314974182,0.6626506024096386
191,fixed,0.8248686514886164,0.012259194395796848,0.9404553415061296,0.7443082311733801
191,b_av,-,-,0.5011037527593819,0.0684326710816777
191,b_se,0.5645514223194749,0.3150984682713348,0.8336980306345733,0.5798687089715536
191,b_sk,0.10526315789473684,0.03508771929824561,0.18640350877192982,0.08114035087719298
191,b_sesk,0.6108695652173913,0.34782608695652173,0.9108695652173913,0.6282608695652174
