hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.24192546583850932,0.04751552795031056,0.30559006211180123,0.1798136645962733
b_av,-,-,0.20178870877585242,0.023476802683063163
b_sesk,0.27433394882616724,0.07728831442891058,0.6879451332102348,0.2603534687417568
