node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.8444444444444444,0.44678362573099417,0.13333333333333333,0.5321637426900585,0.21052631578947367
>=5<10,b_av,-,-,-,-,0.521613832853026,0.027377521613832854
<=5<10,b_sesk,-,0.9878869448183042,0.9421265141318977,0.5612382234185733,0.9542395693135935,0.7496635262449529
>=10<20,fixed,0.6178343949044586,0.2653927813163482,0.17905166312809626,0.05024769992922859,0.32200990799716916,0.20099079971691436
>=10<20,b_av,-,-,-,-,0.30668069437138346,0.05470804839558127
>=10<20,b_sesk,0.817768803634528,0.563856638061585,0.44321049974760224,0.16708732963149925,0.7011610297829379,0.48611812216052497
>=20,fixed,0.2844542447629548,0.1543550165380375,0.0926130099228225,0.016538037486218304,0.340683572216097,0.20837927232635062
>=20,b_av,-,-,-,-,0.3154084798345398,0.05170630816959669
>=20,b_sesk,0.524170616113744,0.28151658767772514,0.19146919431279621,0.09004739336492891,0.6312796208530805,0.4037914691943128
