node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.9845788849347569,0.9288256227758007,0.5266903914590747,0.9240806642941874,0.7390272835112692
>=5<10,b_av,-,-,-,-,0.7414561664190193,0.212481426448737
<=5<10,b_sesk,-,0.9917127071823204,0.9337016574585635,0.5290055248618785,0.9475138121546961,0.712707182320442
>=10<20,fixed,0.9191551347414421,0.8237436270939549,0.7662053896576839,0.5695557174071376,0.8703568827385287,0.7887836853605243
>=10<20,b_av,-,-,-,-,0.5201504567436862,0.1972058033315422
>=10<20,b_sesk,0.8310149407521896,0.652241112828439,0.5229263266357548,0.23235445646573932,0.7640391550747038,0.583204533745492
>=20,fixed,0.8274687854710556,0.699205448354143,0.6651532349602725,0.5425652667423383,0.8456299659477866,0.7491486946651532
>=20,b_av,-,-,-,-,0.38686131386861317,0.0948905109489051
>=20,b_sesk,0.5620229007633588,0.3530534351145038,0.2700381679389313,0.13358778625954199,0.6679389312977099,0.4494274809160305
