node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.9400230680507498,0.7600922722029988,0.25259515570934254,0.7923875432525952,0.44405997693194926
>=5<10,b_av,-,-,-,-,0.5126760563380282,0.1056338028169014
<=5<10,b_sesk,-,0.9697368421052631,0.8697368421052631,0.506578947368421,0.8868421052631579,0.656578947368421
>=10<20,fixed,0.9236209335219236,0.8302687411598303,0.7694483734087695,0.3437057991513437,0.871994342291372,0.7934936350777935
>=10<20,b_av,-,-,-,-,0.45977011494252873,0.08307210031347963
>=10<20,b_sesk,0.96272040302267,0.7304785894206549,0.6130982367758187,0.3345088161209068,0.8433249370277078,0.6685138539042821
>=20,fixed,0.75054704595186,0.6072210065645515,0.5032822757111597,0.23413566739606126,0.8271334792122538,0.6444201312910285
>=20,b_av,-,-,-,-,0.5911431513903193,0.12873326467559218
>=20,b_sesk,0.8849056603773585,0.6490566037735849,0.5509433962264151,0.360377358490566,0.9377358490566038,0.7254716981132076
