hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.7850891410048623,0.5228525121555916,0.8431118314424635,0.7565640194489465
b_av,-,-,0.3331452750352609,0.09873060648801128
b_sesk,0.39283819628647215,0.11962864721485411,0.6352785145888594,0.40450928381962864
