node_number,hit_type,Hit10,Hit5,Hit3,Hit1,Hit50%,Hit30%
>=5<10,fixed,-,0.9622195985832349,0.8772136953955135,0.5879574970484062,0.9031877213695395,0.7201889020070839
>=5<10,b_av,-,-,-,-,0.7191679049034175,0.16196136701337296
<=5<10,b_sesk,-,0.9944827586206897,0.926896551724138,0.5282758620689655,0.9351724137931035,0.7089655172413794
>=10<20,fixed,0.8576589595375722,0.7709537572254336,0.7398843930635838,0.6264450867052023,0.796242774566474,0.7528901734104047
>=10<20,b_av,-,-,-,-,0.6204496788008566,0.2510706638115632
>=10<20,b_sesk,0.9615384615384616,0.7384615384615385,0.5287179487179487,0.2528205128205128,0.8723076923076923,0.6466666666666666
>=20,fixed,0.6636871508379888,0.617877094972067,0.5854748603351956,0.5027932960893855,0.6860335195530727,0.6446927374301676
>=20,b_av,-,-,-,-,0.6360792492179353,0.16058394160583941
>=20,b_sesk,0.8702290076335878,0.6479007633587787,0.4179389312977099,0.16221374045801526,0.9064885496183206,0.7538167938931297
