hit_type,Hit3,Hit1,Hit50%,Hit30%
fixed,0.5170347003154574,0.23817034700315456,0.7359621451104101,0.5422712933753944
b_av,-,-,0.5523676880222841,0.10417827298050139
b_sesk,0.667016806722689,0.5372899159663865,0.9243697478991597,0.7195378151260504
