cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.16666666666666666,0.0,0.9166666666666666,0.4583333333333333
22,b_av,-,-,0.8106060606060606,0.32575757575757575
22,b_se,0.3284671532846715,0.1386861313868613,0.8248175182481752,0.6277372262773723
22,b_sk,0.18181818181818182,0.0,0.5681818181818182,0.29545454545454547
22,b_sesk,0.48905109489051096,0.1386861313868613,1.0,0.8394160583941606
79,fixed,0.030303030303030304,0.0,0.0,0.0
79,b_av,-,-,0.3574660633484163,0.01809954751131222
79,b_se,0.18222222222222223,0.08444444444444445,0.6088888888888889,0.17777777777777778
79,b_sk,0.248868778280543,0.03619909502262444,0.3393665158371041,0.22171945701357465
79,b_sesk,0.4177777777777778,0.12,0.8533333333333334,0.39555555555555555
89,fixed,0.003355704697986577,0.0,0.39932885906040266,0.010067114093959731
89,b_av,-,-,0.6131147540983607,0.15081967213114755
89,b_se,0.37337662337662336,0.2532467532467532,0.6948051948051948,0.487012987012987
89,b_sk,0.01639344262295082,0.0,0.3016393442622951,0.08524590163934426
89,b_sesk,0.38961038961038963,0.2532467532467532,0.8084415584415584,0.5584415584415584
190,fixed,0.49570200573065903,0.0028653295128939827,0.7020057306590258,0.4785100286532951
190,b_av,-,-,0.40559440559440557,0.09265734265734266
190,b_se,0.2891566265060241,0.10154905335628227,0.47332185886402756,0.2633390705679862
190,b_sk,0.263986013986014,0.11188811188811189,0.33916083916083917,0.23251748251748253
190,b_sesk,0.4991394148020654,0.2117039586919105,0.6557659208261618,0.4509466437177281
191,fixed,0.46760070052539404,0.0,0.649737302977233,0.46409807355516636
191,b_av,-,-,0.3686534216335541,0.02869757174392936
191,b_se,0.29321663019693656,0.11159737417943107,0.40919037199124725,0.22319474835886213
191,b_sk,0.20394736842105263,0.04824561403508772,0.2807017543859649,0.1425438596491228
191,b_sesk,0.4543478260869565,0.15869565217391304,0.6065217391304348,0.3521739130434783
