cwe,hit_type,Hit3,Hit1,Hit50,Hit30
22,fixed,0.6956521739130435,0.13043478260869565,0.9565217391304348,0.8695652173913043
22,b_av,-,-,0.8257575757575758,0.3106060606060606
22,b_se,0.40875912408759124,0.24087591240875914,0.8540145985401459,0.6496350364963503
22,b_sk,0.1590909090909091,0.022727272727272728,0.6136363636363636,0.25757575757575757
22,b_sesk,0.5255474452554745,0.26277372262773724,1.0,0.7883211678832117
79,fixed,0.42424242424242425,0.06060606060606061,0.7272727272727273,0.15151515151515152
79,b_av,-,-,0.31221719457013575,0.027149321266968326
79,b_se,0.25333333333333335,0.15555555555555556,0.38222222222222224,0.24444444444444444
79,b_sk,0.12217194570135746,0.02262443438914027,0.36199095022624433,0.167420814479638
79,b_sesk,0.37333333333333335,0.17777777777777778,0.7022222222222222,0.40444444444444444
89,fixed,0.20608108108108109,0.04391891891891892,0.5777027027027027,0.375
89,b_av,-,-,0.7049180327868853,0.12786885245901639
89,b_se,0.36688311688311687,0.25,0.8928571428571429,0.6136363636363636
89,b_sk,0.013114754098360656,0.0,0.2262295081967213,0.07213114754098361
89,b_sesk,0.37987012987012986,0.25,0.9805194805194806,0.6753246753246753
190,fixed,0.23597122302158274,0.0776978417266187,0.35683453237410073,0.1841726618705036
190,b_av,-,-,0.3463587921847247,0.02664298401420959
190,b_se,0.44658493870402804,0.2591943957968476,0.5866900175131349,0.44308231173380036
190,b_sk,0.09591474245115453,0.0017761989342806395,0.11545293072824156,0.05328596802841918
190,b_sesk,0.5253940455341506,0.2609457092819615,0.658493870402802,0.4921190893169877
191,fixed,0.23623445825932504,0.0497335701598579,0.3605683836589698,0.16163410301953818
191,b_av,-,-,0.3915929203539823,0.035398230088495575
191,b_se,0.4583333333333333,0.30043859649122806,0.6535087719298246,0.4780701754385965
191,b_sk,0.10329670329670329,0.0,0.10989010989010989,0.046153846153846156
191,b_sesk,0.5381263616557734,0.2984749455337691,0.7167755991285403,0.5119825708061002
